Task,LeftLabel,RightLabel,faceImages,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,face_image_q.started,slider_trustworthy.started,text_trustworthy.started,slider_aggressive.started,text_aggressive.started,mouse_7.started,Confirm.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,20,7,1907,10,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,20,8,1908,90,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,20,9,1909,92,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,20,10,1910,87,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,20,11,1911,2,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,20,12,1912,59,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,20,13,1913,81,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,20,14,1914,63,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,20,15,1915,31,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,20,16,1916,5,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,20,17,1917,48,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,20,18,1918,42,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_006_M_F_N_A.png,0,0,0,0,20,19,1919,76,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,20,20,1920,17,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_237_223_N.png,0,0,0,0,20,21,1921,62,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,20,22,1922,94,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,20,23,1923,77,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,20,24,1924,26,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,20,25,1925,71,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,20,26,1926,41,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,20,27,1927,6,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,20,28,1928,47,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,20,29,1929,89,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,20,30,1930,61,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,20,31,1931,13,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,20,32,1932,60,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,20,33,1933,67,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,20,34,1934,29,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,20,35,1935,24,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,20,36,1936,73,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,20,37,1937,38,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,20,38,1938,22,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,20,39,1939,65,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,20,40,1940,3,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,20,41,1941,51,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,20,42,1942,35,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,20,43,1943,25,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,20,44,1944,75,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,20,45,1945,30,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,20,46,1946,9,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,20,47,1947,36,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,20,48,1948,32,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,20,49,1949,68,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,20,50,1950,4,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,20,51,1951,8,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,20,52,1952,44,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,20,53,1953,91,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,20,54,1954,83,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,20,55,1955,64,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,20,56,1956,53,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,20,57,1957,15,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,20,58,1958,88,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,20,59,1959,1,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,20,60,1960,12,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,20,61,1961,20,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,20,62,1962,39,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,20,63,1963,79,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,20,64,1964,46,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,20,65,1965,86,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,20,66,1966,69,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,20,67,1967,43,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,20,68,1968,93,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,20,69,1969,37,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,20,70,1970,84,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,20,71,1971,40,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,20,72,1972,21,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,20,73,1973,7,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,20,74,1974,66,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,20,75,1975,16,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,20,76,1976,54,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,20,77,1977,57,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,20,78,1978,82,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,20,79,1979,56,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,20,80,1980,70,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,20,81,1981,33,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,20,82,1982,72,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,20,83,1983,28,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,20,84,1984,74,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,20,85,1985,0,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,20,86,1986,34,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,20,87,1987,45,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,20,88,1988,85,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,20,89,1989,78,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,20,90,1990,50,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,20,91,1991,27,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,20,92,1992,11,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,20,93,1993,80,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,20,94,1994,19,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,21,0,1995,1,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,21,1,1996,59,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,21,2,1997,94,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,21,3,1998,67,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,21,4,1999,25,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,21,5,2000,48,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,21,6,2001,54,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,21,7,2002,44,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,21,8,2003,35,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,21,9,2004,0,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,21,10,2005,77,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,21,11,2006,60,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,21,12,2007,49,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,21,13,2008,58,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,21,14,2009,10,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,21,15,2010,39,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,21,16,2011,41,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,21,17,2012,26,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,21,18,2013,93,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,21,19,2014,55,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,21,20,2015,9,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,21,21,2016,74,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,21,22,2017,57,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,21,23,2018,28,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,21,24,2019,79,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,21,25,2020,17,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,21,26,2021,66,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,21,27,2022,88,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,21,28,2023,21,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,21,29,2024,8,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,21,30,2025,50,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,21,31,2026,5,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,21,32,2027,61,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,21,33,2028,73,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,21,34,2029,80,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,21,35,2030,36,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,21,36,2031,82,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,21,37,2032,92,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,21,38,2033,19,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,21,39,2034,69,,,,,,,,,,,,2023-04-07_19h46.49.027,FaceAttractiveness,2022.2.5,145.7441258163273,
