Task,LeftLabel,RightLabel,faceImages,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,face_image_q.started,slider_trustworthy.started,text_trustworthy.started,slider_aggressive.started,text_aggressive.started,Confirm.started,mouse_7.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,73,11,6946,48,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,73,12,6947,86,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,73,13,6948,77,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,73,14,6949,75,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,73,15,6950,27,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,73,16,6951,12,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,73,17,6952,38,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,73,18,6953,93,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,73,19,6954,14,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,73,20,6955,50,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,73,21,6956,53,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,73,22,6957,6,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,73,23,6958,61,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,73,24,6959,79,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,73,25,6960,9,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,73,26,6961,78,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,73,27,6962,7,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,73,28,6963,58,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,73,29,6964,25,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,73,30,6965,89,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,73,31,6966,69,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,73,32,6967,68,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,73,33,6968,92,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_006_M_F_N_A.png,0,0,0,0,73,34,6969,76,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,73,35,6970,72,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,73,36,6971,39,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,73,37,6972,94,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,73,38,6973,42,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,73,39,6974,35,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,73,40,6975,0,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,73,41,6976,19,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,73,42,6977,71,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,73,43,6978,17,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,73,44,6979,31,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,73,45,6980,22,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,73,46,6981,57,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_237_223_N.png,0,0,0,0,73,47,6982,62,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,73,48,6983,65,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,73,49,6984,3,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,73,50,6985,67,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,73,51,6986,8,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,73,52,6987,52,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,73,53,6988,85,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,73,54,6989,23,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,73,55,6990,88,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,73,56,6991,24,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,73,57,6992,44,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,73,58,6993,80,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,73,59,6994,5,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,73,60,6995,32,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,73,61,6996,54,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,73,62,6997,83,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,73,63,6998,34,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,73,64,6999,84,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,73,65,7000,18,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,73,66,7001,81,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,73,67,7002,4,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,73,68,7003,49,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,73,69,7004,2,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,73,70,7005,46,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,73,71,7006,1,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,73,72,7007,70,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,73,73,7008,66,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,73,74,7009,41,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,73,75,7010,11,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,73,76,7011,16,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,73,77,7012,21,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,73,78,7013,13,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,73,79,7014,10,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,73,80,7015,74,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,73,81,7016,47,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,73,82,7017,51,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,73,83,7018,60,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,73,84,7019,59,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,73,85,7020,73,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,73,86,7021,82,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,73,87,7022,28,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,73,88,7023,26,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,73,89,7024,55,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,73,90,7025,30,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,73,91,7026,40,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,73,92,7027,15,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,73,93,7028,45,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,73,94,7029,37,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,74,0,7030,30,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,74,1,7031,3,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,74,2,7032,69,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,74,3,7033,2,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,74,4,7034,66,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,74,5,7035,87,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,74,6,7036,35,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,74,7,7037,51,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,74,8,7038,73,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,74,9,7039,38,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,74,10,7040,1,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,74,11,7041,50,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,74,12,7042,5,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,74,13,7043,11,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,74,14,7044,57,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,74,15,7045,63,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,74,16,7046,65,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,74,17,7047,6,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,74,18,7048,27,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,74,19,7049,8,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,74,20,7050,54,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,74,21,7051,71,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,74,22,7052,14,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,74,23,7053,7,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,74,24,7054,44,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,74,25,7055,10,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,74,26,7056,88,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,74,27,7057,26,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,74,28,7058,58,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,74,29,7059,28,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,74,30,7060,32,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,74,31,7061,43,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,74,32,7062,60,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,74,33,7063,80,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,74,34,7064,52,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,74,35,7065,48,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_006_M_F_N_A.png,0,0,0,0,74,36,7066,76,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,74,37,7067,29,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,74,38,7068,45,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,74,39,7069,82,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,74,40,7070,34,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,74,41,7071,12,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,74,42,7072,4,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,74,43,7073,41,,,,,,,,,,,,2023-04-07_19h46.16.377,FaceAttractiveness,2022.2.5,145.23400099087033,
