Task,LeftLabel,RightLabel,faceImages,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,face_image_q.started,slider_trustworthy.started,text_trustworthy.started,slider_aggressive.started,text_aggressive.started,Confirm.started,mouse_7.started,slider_trustworthy.response,slider_trustworthy.rt,slider_aggressive.response,slider_aggressive.rt,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.time,mouse_7.clicked_name,EndText.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,26,0,2470,2,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,26,1,2471,10,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,26,2,2472,47,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,26,3,2473,26,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,26,4,2474,37,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,26,5,2475,52,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,26,6,2476,92,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,26,7,2477,32,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,26,8,2478,44,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,26,9,2479,21,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,26,10,2480,50,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,26,11,2481,85,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,26,12,2482,1,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,26,13,2483,41,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,26,14,2484,39,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,26,15,2485,31,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,26,16,2486,79,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,26,17,2487,89,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,26,18,2488,83,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,26,19,2489,8,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,26,20,2490,58,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,26,21,2491,9,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,26,22,2492,33,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,26,23,2493,73,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,26,24,2494,72,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,26,25,2495,90,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,26,26,2496,46,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,26,27,2497,71,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,26,28,2498,43,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,26,29,2499,80,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,26,30,2500,54,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,26,31,2501,11,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,26,32,2502,18,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,26,33,2503,27,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,26,34,2504,29,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,26,35,2505,48,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,26,36,2506,70,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,26,37,2507,25,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,26,38,2508,3,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,26,39,2509,84,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,26,40,2510,61,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,26,41,2511,30,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,26,42,2512,49,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,26,43,2513,45,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,26,44,2514,36,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,26,45,2515,55,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,26,46,2516,86,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,26,47,2517,34,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,26,48,2518,22,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,26,49,2519,67,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,26,50,2520,23,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,26,51,2521,19,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,26,52,2522,64,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,26,53,2523,69,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,26,54,2524,42,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,26,55,2525,68,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,26,56,2526,75,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,26,57,2527,63,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,26,58,2528,93,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,26,59,2529,91,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,26,60,2530,66,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,26,61,2531,14,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,26,62,2532,40,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,26,63,2533,56,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,26,64,2534,12,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,26,65,2535,28,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,26,66,2536,65,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,26,67,2537,82,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,26,68,2538,4,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,26,69,2539,57,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,26,70,2540,78,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,26,71,2541,51,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,26,72,2542,74,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,26,73,2543,24,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,26,74,2544,53,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,26,75,2545,17,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,26,76,2546,87,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,26,77,2547,35,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,26,78,2548,6,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,26,79,2549,0,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,26,80,2550,60,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,26,81,2551,59,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,26,82,2552,16,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,26,83,2553,77,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,26,84,2554,20,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_006_M_F_N_A.png,0,0,0,0,26,85,2555,76,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,26,86,2556,81,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,26,87,2557,88,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_237_223_N.png,0,0,0,0,26,88,2558,62,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,26,89,2559,7,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,26,90,2560,94,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,26,91,2561,5,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,26,92,2562,13,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,26,93,2563,15,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,26,94,2564,38,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,27,0,2565,86,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,27,1,2566,5,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,27,2,2567,14,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,27,3,2568,7,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,27,4,2569,89,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,27,5,2570,12,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,27,6,2571,29,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,27,7,2572,65,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,27,8,2573,64,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,27,9,2574,83,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,27,10,2575,71,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,27,11,2576,27,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,27,12,2577,72,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,27,13,2578,44,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,27,14,2579,20,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,27,15,2580,28,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,27,16,2581,8,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,27,17,2582,43,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,27,18,2583,93,,,,,,,,,,,,,,,,,,,,,,,,2023-04-07_19h54.26.794,FaceAttractiveness,2022.2.5,143.92610256877634,
