Task,LeftLabel,RightLabel,faceImages,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,face_image_q.started,slider_trustworthy.started,text_trustworthy.started,slider_aggressive.started,text_aggressive.started,mouse_7.started,Confirm.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,10,72,1022,12,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,10,73,1023,5,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,10,74,1024,50,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,10,75,1025,10,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,10,76,1026,2,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,10,77,1027,17,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,10,78,1028,67,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,10,79,1029,70,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,10,80,1030,61,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,10,81,1031,83,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,10,82,1032,33,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,10,83,1033,85,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,10,84,1034,63,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,10,85,1035,51,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,10,86,1036,31,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,10,87,1037,22,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,10,88,1038,30,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,10,89,1039,71,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,10,90,1040,42,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,10,91,1041,84,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,10,92,1042,69,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,10,93,1043,73,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,10,94,1044,43,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_203_026_N.png,0,0,0,0,11,0,1045,71,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,11,1,1046,23,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,11,2,1047,80,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,11,3,1048,41,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_203_026_N.png,0,0,0,0,11,4,1049,90,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,11,5,1050,14,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_237_223_N.png,0,0,0,0,11,6,1051,43,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,11,7,1052,34,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,11,8,1053,18,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,11,9,1054,36,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,11,10,1055,12,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,11,11,1056,9,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,11,12,1057,61,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,11,13,1058,50,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,11,14,1059,74,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,11,15,1060,11,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,11,16,1061,68,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,11,17,1062,20,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,11,18,1063,46,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,11,19,1064,87,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,11,20,1065,58,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,11,21,1066,81,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,11,22,1067,67,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,11,23,1068,40,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,11,24,1069,3,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LF_224_176_N.png,0,0,0,0,11,25,1070,88,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,11,26,1071,37,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,11,27,1072,83,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,11,28,1073,42,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,11,29,1074,17,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,11,30,1075,44,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,11,31,1076,57,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,11,32,1077,82,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,11,33,1078,29,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,11,34,1079,63,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,11,35,1080,8,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,11,36,1081,54,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_237_223_N.png,0,0,0,0,11,37,1082,62,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,11,38,1083,47,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,11,39,1084,59,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,11,40,1085,0,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,11,41,1086,35,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,11,42,1087,45,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,11,43,1088,25,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,11,44,1089,4,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,11,45,1090,33,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,11,46,1091,84,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,11,47,1092,39,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,11,48,1093,19,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_006_M_F_N_A.png,0,0,0,0,11,49,1094,76,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,11,50,1095,65,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,11,51,1096,75,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,11,52,1097,5,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,11,53,1098,2,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,11,54,1099,93,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,11,55,1100,89,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,11,56,1101,72,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,11,57,1102,53,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,11,58,1103,10,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,11,59,1104,32,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,11,60,1105,13,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,11,61,1106,38,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,11,62,1107,1,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,11,63,1108,7,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,11,64,1109,15,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,11,65,1110,52,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,11,66,1111,16,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,11,67,1112,56,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,11,68,1113,60,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,11,69,1114,21,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,11,70,1115,78,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,11,71,1116,70,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,11,72,1117,86,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,11,73,1118,79,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,11,74,1119,22,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,11,75,1120,26,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,11,76,1121,55,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,11,77,1122,69,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,11,78,1123,64,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,11,79,1124,91,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,11,80,1125,24,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,11,81,1126,28,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,11,82,1127,30,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,11,83,1128,51,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,11,84,1129,73,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,11,85,1130,77,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,11,86,1131,92,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,11,87,1132,85,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_BM_213_134_N.png,0,0,0,0,11,88,1133,48,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,11,89,1134,49,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,11,90,1135,27,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,11,91,1136,31,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,11,92,1137,94,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,11,93,1138,6,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,11,94,1139,66,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_224_002_N.png,0,0,0,0,12,0,1140,85,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,12,1,1141,79,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,12,2,1142,69,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,12,3,1143,72,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,12,4,1144,51,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,12,5,1145,5,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,12,6,1146,11,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,12,7,1147,87,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,12,8,1148,6,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,12,9,1149,65,,,,,,,,,,,,2023-04-07_19h50.45.988,FaceAttractiveness,2022.2.5,144.85091218899765,
