Task,LeftLabel,RightLabel,faceImages,RatingBlockOrder.thisRepN,RatingBlockOrder.thisTrialN,RatingBlockOrder.thisN,RatingBlockOrder.thisIndex,originalFaceTrials.thisRepN,originalFaceTrials.thisTrialN,originalFaceTrials.thisN,originalFaceTrials.thisIndex,face_image_q.started,slider_trustworthy.started,text_trustworthy.started,slider_aggressive.started,text_aggressive.started,Confirm.started,mouse_7.started,Name,Gender,Age,Ethnicity,date,expName,psychopyVersion,frameRate,
treatment,0% Never,100% Always,"images\ RCHEEK_136_M_M_N_A.png
",0,0,0,0,12,20,1160,79,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,12,21,1161,9,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,12,22,1162,39,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,"images\ LIP_CFD_WF_002_004_N.png
",0,0,0,0,12,23,1163,53,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_BM_234_172_N.png
",0,0,0,0,12,24,1164,68,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_213_134_N.png,0,0,0,0,12,25,1165,10,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_214_308_N.png,0,0,0,0,12,26,1166,65,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,12,27,1167,19,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,12,28,1168,74,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_214_308_N.png,0,0,0,0,12,29,1169,8,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_245_143_N.png,0,0,0,0,12,30,1170,25,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LIP_006_M_F_N_A.png,0,0,0,0,12,31,1171,38,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,12,32,1172,37,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,12,33,1173,59,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,12,34,1174,87,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,12,35,1175,78,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,12,36,1176,58,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LF_224_176_N.png,0,0,0,0,12,37,1177,69,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,12,38,1178,34,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,12,39,1179,56,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,12,40,1180,73,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,12,41,1181,31,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_WF_002_004_N.png
",0,0,0,0,12,42,1182,72,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,12,43,1183,67,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,12,44,1184,66,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,12,45,1185,13,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_214_308_N.png,0,0,0,0,12,46,1186,46,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,12,47,1187,0,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,"images\ NASALTIP_CFD_AM_233_236_N.png
",0,0,0,0,12,48,1188,64,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_237_223_N.png,0,0,0,0,12,49,1189,5,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_231_357_N.png,0,0,0,0,12,50,1190,42,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,12,51,1191,82,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_237_223_N.png,0,0,0,0,12,52,1192,62,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_231_357_N.png,0,0,0,0,12,53,1193,4,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,12,54,1194,1,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LIP_087_M_M_N_A.png,0,0,0,0,12,55,1195,40,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,12,56,1196,17,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LIP_CFD_LF_224_176_N.png,0,0,0,0,12,57,1197,50,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LF_224_176_N.png,0,0,0,0,12,58,1198,12,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,12,59,1199,30,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,12,60,1200,28,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_200_099_N.png,0,0,0,0,12,61,1201,92,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,12,62,1202,21,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,12,63,1203,41,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,12,64,1204,52,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,12,65,1205,44,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_002_004_N.png,0,0,0,0,12,66,1206,15,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,12,67,1207,16,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,12,68,1208,24,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,12,69,1209,57,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,12,70,1210,14,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_245_143_N.png,0,0,0,0,12,71,1211,63,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,12,72,1212,32,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BM_234_172_N.png,0,0,0,0,12,73,1213,11,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,12,74,1214,18,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_214_308_N.png,0,0,0,0,12,75,1215,27,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,12,76,1216,7,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,12,77,1217,20,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,"images\ LIP_CFD_AM_233_236_N.png
",0,0,0,0,12,78,1218,45,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,12,79,1219,89,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ RCHEEK_035_M_F_N_A.png,0,0,0,0,12,80,1220,77,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_087_M_M_N_A.png,0,0,0,0,12,81,1221,2,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,12,82,1222,94,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BM_213_134_N.png,0,0,0,0,12,83,1223,86,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_AF_231_357_N.png,0,0,0,0,12,84,1224,61,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,12,85,1225,60,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,12,86,1226,36,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_237_223_N.png,0,0,0,0,12,87,1227,81,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,12,88,1228,70,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AF_245_143_N.png,0,0,0,0,12,89,1229,6,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,12,90,1230,51,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_AM_233_236_N.png
",0,0,0,0,12,91,1231,83,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,12,92,1232,49,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,12,93,1233,84,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,12,94,1234,47,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BF_224_002_N.png,0,0,0,0,13,0,1235,28,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_AM_233_236_N.png,0,0,0,0,13,1,1236,7,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LF_224_176_N.png,0,0,0,0,13,2,1237,31,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,"images\ LCHEEK_CFD_BM_234_172_N.png
",0,0,0,0,13,3,1238,30,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ NASALTIP_087_M_M_N_A.png,0,0,0,0,13,4,1239,59,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_200_099_N.png,0,0,0,0,13,5,1240,16,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WF_250_167_N.png,0,0,0,0,13,6,1241,93,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ RCHEEK_087_M_M_N_A.png,0,0,0,0,13,7,1242,78,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LIP_035_M_F_N_A.png,0,0,0,0,13,8,1243,39,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_200_099_N.png,0,0,0,0,13,9,1244,73,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_203_026_N.png,0,0,0,0,13,10,1245,52,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_245_143_N.png,0,0,0,0,13,11,1246,82,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_250_167_N.png,0,0,0,0,13,12,1247,36,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_136_M_M_N_A.png,0,0,0,0,13,13,1248,3,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_BF_214_308_N.png,0,0,0,0,13,14,1249,84,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_201_057_N.png,0,0,0,0,13,15,1250,32,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_LM_201_057_N.png,0,0,0,0,13,16,1251,70,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_006_M_F_N_A.png,0,0,0,0,13,17,1252,0,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_200_099_N.png,0,0,0,0,13,18,1253,54,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LIP_CFD_AF_245_143_N.png,0,0,0,0,13,19,1254,44,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LIP_CFD_WF_250_167_N.png,0,0,0,0,13,20,1255,55,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,"images\ LCHEEK_136_M_M_N_A.png
",0,0,0,0,13,21,1256,22,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WM_212_097_N.png,0,0,0,0,13,22,1257,75,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,"images\ NASALTIP_136_M_M_N_A.png
",0,0,0,0,13,23,1258,60,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_AF_231_357_N.png,0,0,0,0,13,24,1259,80,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_035_M_F_N_A.png,0,0,0,0,13,25,1260,20,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,"images\ RCHEEK_CFD_WF_002_004_N.png
",0,0,0,0,13,26,1261,91,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,"images\ LIP_CFD_BM_234_172_N.png
",0,0,0,0,13,27,1262,49,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_BM_213_134_N.png,0,0,0,0,13,28,1263,29,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_231_357_N.png,0,0,0,0,13,29,1264,23,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_WF_250_167_N.png,0,0,0,0,13,30,1265,74,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_203_026_N.png,0,0,0,0,13,31,1266,14,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BM_213_134_N.png,0,0,0,0,13,32,1267,67,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LIP_CFD_WM_212_097_N.png,0,0,0,0,13,33,1268,56,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_AF_237_223_N.png,0,0,0,0,13,34,1269,24,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_LM_201_057_N.png,0,0,0,0,13,35,1270,13,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_LM_201_057_N.png,0,0,0,0,13,36,1271,89,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LIP_CFD_BF_224_002_N.png,0,0,0,0,13,37,1272,47,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,"images\ LIP_136_M_M_N_A.png
",0,0,0,0,13,38,1273,41,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_006_M_F_N_A.png,0,0,0,0,13,39,1274,19,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ NASALTIP_006_M_F_N_A.png,0,0,0,0,13,40,1275,57,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ RCHEEK_CFD_WM_212_097_N.png,0,0,0,0,13,41,1276,94,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LIP_CFD_LM_201_057_N.png,0,0,0,0,13,42,1277,51,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_035_M_F_N_A.png,0,0,0,0,13,43,1278,1,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ NASALTIP_035_M_F_N_A.png,0,0,0,0,13,44,1279,58,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WM_212_097_N.png,0,0,0,0,13,45,1280,37,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_WF_200_099_N.png,0,0,0,0,13,46,1281,35,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_087_M_M_N_A.png,0,0,0,0,13,47,1282,21,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ LCHEEK_CFD_LM_203_026_N.png,0,0,0,0,13,48,1283,33,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\ NASALTIP_CFD_BF_224_002_N.png,0,0,0,0,13,49,1284,66,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WF_250_167_N.png,0,0,0,0,13,50,1285,17,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_WM_212_097_N.png,0,0,0,0,13,51,1286,18,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
treatment,0% Never,100% Always,images\FOREHEAD_CFD_BF_224_002_N.png,0,0,0,0,13,52,1287,9,,,,,,,,,,,,2023-04-07_19h45.18.188,FaceAttractiveness,2022.2.5,143.1733514428723,
